poi_id,name,region,locality,longitude,latitude,category_level1,category_level2,category_level3,rating,rating_count,traffic_score,time_spent,weekday_avg_popularity,weekend_avg_popularity,afternoon_avg,evening_avg,morning_avg,night_avg,max_popularity,peak_hour,peak_day,popularity_variance
99,Crossfit Gym,Punjab,Lahore,74.35389151,31.45989635,Sports & Fitness,Gyms & Studios,Gym,4.4,182,54.67,People typically spend up to 1 hour here,33.06775,38.00645833,29.11428571,70.82257143,21.08285714,25.16375,95.14,18,Saturday,20.87421433
100,Fit Monster Gym,UC-10 Nazimabad No.1,Karachi,67.02797591,24.90887677,Sports & Fitness,Gyms & Studios,Fitness center,4.3,22,29,People typically spend up to 1.5 hours here,50.16141667,57.93958333,45.80085714,72.01485714,57.9247619,40.07285714,91.06,18,Wednesday,17.41080777
101,Function,Zulfiqar & Al Murtaza Commercial Area,Karachi,67.0746657,24.79208562,Sports & Fitness,Gyms & Studios,Gym,4.7,65,35.17,People typically spend up to 1.5 hours here,49.90058333,57.11,46.26657143,71.71571429,57.19547619,39.24571429,94.6,18,Sunday,17.47492199
102,Oxygen Fitness,Punjab,Lahore,74.26412466,31.46865049,Sports & Fitness,Gyms & Studios,Gym,4.6,150,39.17,People typically spend up to 1.5 hours here,32.82875,36.53041667,29.52142857,70.97685714,20.00928571,23.84071429,100,19,Sunday,21.72382115
103,Bodyzone Gym,WAPDA Town,Lahore,74.27201214,31.44097393,Sports & Fitness,Gyms & Studios,Gym,3.8,53,30,People typically spend up to 2 hours here,49.44175,57.75979167,45.83257143,70.68342857,57.255,39.69125,100,18,Sunday,17.77321812
104,Muscle Zone gym,UC-5 Sakhi Hassan,Karachi,67.05146215,24.94580269,Sports & Fitness,Gyms & Studios,Gym,4.5,109,51.17,People typically spend up to 1.5 hours here,32.03866667,38.93145833,35.54485714,39.03285714,36.8847619,27.74946429,65.45,6,Saturday,13.21428787
105,Shapes DHA,Sector G,Lahore,74.39733983,31.46983345,Sports & Fitness,Gyms & Studios,Gym,4.4,753,57,People typically spend up to 1.5 hours here,32.9115,38.768125,29.03342857,71.60514286,19.57904762,26.17107143,94.3,19,Sunday,21.23825711
106,TRIFIT FITNESS CLUB (COM 1),UC-11 Kehkeshan,Karachi,67.0180581,24.81463766,Sports & Fitness,Gyms & Studios,Fitness center,4.9,1065,49.71,People typically spend up to 2 hours here,39.69941667,44.93416667,54.92171429,64.15257143,27.98285714,28.17660714,99.74,17,Saturday,19.94605416
107,Fitness Extreme,Sindh,Karachi,67.06483598,24.83142294,Sports & Fitness,Gyms & Studios,Gym,4.6,92,35.5,People typically spend up to 1.5 hours here,33.178,37.78229167,29.448,71.62142857,21.83857143,23.93321429,89.42,19,Saturday,21.19633318
108,FitLytics Gym,Satellite Town,Rawalpindi,73.06826177,33.6349162,Sports & Fitness,Gyms & Studios,Gym,4.7,635,39.86,People typically spend up to 1.5 hours here,49.74858333,59.18875,47.36857143,72.20828571,57.52761905,39.45607143,94.32,17,Sunday,17.64348067
109,4hunters hunting store,Rahim Yar Khan,Rahim Yar Khan,70.30254349,28.4429316,Sports & Fitness,Fishing & Hunting,Hunting and fishing store,4.4,35,43.5,People typically spend up to 3 hours here,32.86566667,38.8375,28.62142857,72.35742857,20.96595238,24.87946429,98.04,19,Saturday,21.79844858
110,Good Shot Snooker Club,Punjab,Lahore,74.31085242,31.46541744,Sports & Fitness,Recreation Centers,Sports complex,4.5,348,27.86,People typically spend up to 3 hours here,33.33425,38.331875,29.15914286,72.73628571,20.04238095,25.57,99.21,18,Saturday,21.75933966
111,Mehr Swimming Pool,Pakistan,Lahore,74.36764378,31.61422436,Sports & Fitness,Recreation Centers,Public swimming pool,3.8,37,59.57,People typically spend up to 2.5 hours here,33.78816667,38.06208333,30.04142857,72.89171429,21.21928571,24.78017857,98.49,19,Saturday,21.89853569
112,Muscle Monster Gym,Rawalpindi Tehsil,Rawalpindi,73.01804485,33.59837947,Sports & Fitness,Gyms & Studios,Gym,4.5,178,48.33,People typically spend up to 1.5 hours here,39.38808333,44.784375,56.84685714,64.71057143,26.205,27.1625,95.33,16,Saturday,20.74619359
113,Cross-Fit Gym & Fitness Center Rasheed Abad Branch,Taraf Mubarik Doim,Multan,71.49107519,30.20978093,Sports & Fitness,Gyms & Studios,Gym,4.9,114,56.17,People typically spend up to 1 hour here,49.69625,57.44666667,47.00171429,71.64314286,57.10166667,38.75267857,90.62,19,Saturday,17.36467083
114,IRONBOX DHA Z Block,Sector Z,Lahore,74.37643593,31.47465693,Sports & Fitness,Gyms & Studios,Gym,4.6,148,50.67,People typically spend up to 2 hours here,50.32891667,58.86229167,48.42171429,73.35885714,58.75166667,38.12446429,98.94,18,Saturday,18.24982873
115,Murtaza Health Gym North Nazimabad Karachi,UC-4 Hyderi,Karachi,67.0392821,24.93709126,Sports & Fitness,Gyms & Studios,Gym,4,126,51.67,People typically spend up to 1.5 hours here,40.01866667,43.84229167,54.99771429,64.63942857,28.21285714,27.40053571,98.79,17,Saturday,19.8747341
116,Motivation Fitness Studio (MFS-Gym),UC-1 Model Colony,Karachi,67.18442139,24.90336597,Sports & Fitness,Gyms & Studios,Gym,4.7,63,37,People typically spend up to 1.5 hours here,38.85433333,44.596875,53.97371429,64.30457143,27.03880952,27.28214286,95.41,17,Saturday,19.99100163
117,Fitness Zone,Punjab,Lahore,74.34679379,31.56085294,Sports & Fitness,Gyms & Studios,Gym,4.4,148,28.17,People typically spend up to 1.5 hours here,32.60991667,38.32791667,27.65457143,71.648,20.79380952,25.07142857,91.17,18,Sunday,21.49023049
118,Fitness 360 Female Section,Punjab,Bahawalpur,71.65234385,29.40135592,Sports & Fitness,Gyms & Studios,Gym,4.1,102,52.67,People typically spend up to 2.5 hours here,50.20016667,58.27375,46.22914286,73.21514286,57.26428571,39.91982143,96.13,18,Saturday,18.09538833
119,Guns & Accessories,Zamzama Commercial Area,Karachi,67.03933273,24.81606322,Sports & Fitness,Shooting & Gun Ranges,Gun shop,4.3,37,42,People typically spend up to 1.5 hours here,33.02025,39.19083333,29.53685714,72.15771429,20.16357143,25.66803571,100,19,Saturday,21.70384274
120,Get Smart Gym Madni Mall,UC-4 Hyderi,Karachi,67.04015895,24.93603071,Sports & Fitness,Gyms & Studios,Gym,4.3,207,36.83,People typically spend up to 2 hours here,33.24633333,36.91708333,28.62742857,71.69828571,19.58214286,25.49517857,92.01,19,Saturday,21.61944406
121,THE WORKOUTS,Islamabad Capital Territory,Islamabad,72.95050924,33.65078489,Sports & Fitness,Gyms & Studios,Fitness center,4.7,281,38,People typically spend up to 1.5 hours here,39.4535,43.32166667,54.91685714,65.10057143,27.71809524,25.87660714,100,17,Saturday,20.72198004
122,Solid Gym Branch 1 Abbottabad,Khyber Pakhtunkhwa,Abbottabad,73.2160507,34.14513833,Sports & Fitness,Gyms & Studios,Gym,4.6,120,52,People typically spend up to 2 hours here,32.26141667,37.8325,33.87428571,39.81228571,36.90261905,27.82839286,67.96,6,Sunday,13.51985637
123,Sam's Fitness Ladies Gym,Karachi City,Karachi,67.05116518,24.9613074,Sports & Fitness,Gyms & Studios,Gym,4.5,125,50.6,People typically spend up to 2 hours here,39.17716667,45.12979167,55.11828571,65.11828571,26.3052381,27.75696429,100,17,Sunday,20.6878821
124,The 42DC clifton studio,UC-10 Clifton,Karachi,67.03260788,24.82869288,Sports & Fitness,Gyms & Studios,Gym,4.3,25,35.67,People typically spend up to 1 hour here,38.71433333,44.02520833,54.44657143,62.754,26.51238095,27.56053571,96.41,17,Sunday,19.99141915
125,Jacked Fitness Arena,Islamabad Capital Territory,Islamabad,72.97544371,33.68903972,Sports & Fitness,Gyms & Studios,Fitness center,4.6,338,36,People typically spend up to 2 hours here,33.59841667,40.58583333,27.342,73.41857143,22.48071429,26.94857143,97.12,20,Sunday,21.81784431
126,Xtreme Fitness Gym,Rawalpindi Tehsil,Islamabad,73.13582175,33.56712628,Sports & Fitness,Gyms & Studios,Gym,4.8,356,40.67,People typically spend up to 1.5 hours here,50.49475,57.58375,47.50428571,72.78685714,58.01666667,38.86607143,97.81,18,Sunday,17.79931313
127,EVOKE FITNESS ARENA - GYM,Punjab,Lahore,74.28258285,31.45097137,Sports & Fitness,Gyms & Studios,Gym,4.8,207,66.17,People typically spend up to 1.5 hours here,38.9185,44.21041667,53.74657143,64.77942857,27.17952381,26.82803571,100,17,Sunday,20.32314894
128,Vostro World,Islamabad Capital Territory,Islamabad,72.98645617,33.68470289,Sports & Fitness,Gyms & Studios,Gym,4.5,455,62.67,People typically spend up to 2 hours here,32.54216667,37.66083333,33.358,39.61914286,37.755,28.08696429,70.12,6,Sunday,13.20049572
129,Mazhar Fitness Den,Tauheed Commercial Area,Karachi,67.03455921,24.80807711,Sports & Fitness,Gyms & Studios,Gym,4.4,32,31.83,People typically spend up to 1.5 hours here,39.5405,44.644375,56.25314286,64.77942857,26.42785714,27.53,96.7,16,Saturday,20.46332982
130,Safa Fitness Club,Islamabad Capital Territory,Islamabad,73.05298148,33.72033078,Sports & Fitness,Gyms & Studios,Fitness center,4.2,246,46.33,People typically spend up to 1 hour here,38.65725,45.75833333,55.64714286,65.348,27.44238095,25.85464286,94.09,17,Saturday,20.88631879
131,Zaman Khan Bodybuilding Club,UC-1 Pak Colony,Karachi,67.01438723,24.89397172,Sports & Fitness,Gyms & Studios,Gym,4.9,15,44,People typically spend up to 1.5 hours here,33.19091667,38.39083333,34.37257143,40.10514286,37.01047619,29.72339286,77.62,6,Sunday,13.05139793
132,Legacy Fitness,UC-3 Aisha Manzil,Karachi,67.05963695,24.93031971,Sports & Fitness,Gyms & Studios,Gym,4.5,117,45.67,People typically spend up to 1.5 hours here,32.15725,36.31916667,26.73885714,70.80028571,19.7697619,24.24982143,97.57,19,Sunday,21.37282805
133,Platinum Fitness پلاٹینیم فٹنس,UC-10 Clifton,Karachi,67.03144455,24.82188278,Sports & Fitness,Gyms & Studios,Gym,4.5,201,44,People typically spend up to 3 hours here,32.75741667,36.97291667,31.40057143,38.93285714,37.03761905,30.14892857,66.12,6,Sunday,13.41204569
134,Absolute Fitness Gym,Islamabad Capital Territory,Residencia,73.20718222,33.59961444,Sports & Fitness,Gyms & Studios,Gym,4.4,59,48.33,People typically spend up to 2 hours here,33.51133333,37.8,34.12914286,38.462,36.72428571,31.29732143,66.19,6,Saturday,12.8764282
135,Momentum Fitness (Gym & Supplements Store),Punjab,Lahore,74.26209446,31.46821435,Sports & Fitness,Gyms & Studios,Gym,4.3,107,63.83,People typically spend up to 2 hours here,39.12166667,44.21208333,55.81857143,64.84857143,25.86142857,26.91517857,96.72,17,Sunday,20.68225361
136,LUMS Sports Complex,Punjab,Lahore,74.40826135,31.46958986,Sports & Fitness,Recreation Centers,Sports complex,4.7,91,36,People typically spend up to 2 hours here,39.39516667,44.371875,55.27657143,64.15371429,28.09833333,26.73357143,99.13,17,Saturday,20.5376942
137,Hard Stone Gym,Satellite Town,Rawalpindi,73.07591491,33.64121437,Sports & Fitness,Gyms & Studios,Gym,4.1,157,44.83,People typically spend up to 1.5 hours here,48.99808333,57.55333333,44.33885714,70.66485714,57.61809524,39.23642857,94.19,18,Sunday,17.36892067
138,Dynamik Training Systems,UC-10 Clifton,Karachi,67.02664725,24.82031271,Sports & Fitness,Gyms & Studios,Gym,4.8,50,27.33,People typically spend up to 2 hours here,49.8035,57.57041667,46.024,72.22314286,58.28928571,38.44642857,95.98,19,Sunday,18.03837172
139,Health and Fitness Club,Samanabad,Lahore,74.30316755,31.53873588,Sports & Fitness,Gyms & Studios,Gym,4.5,82,54.33,People typically spend up to 1 hour here,50.67741667,56.99416667,46.65171429,73.17057143,57.775,39.22642857,98.89,18,Sunday,17.86629877
140,Studio X,Sindh,Karachi,67.05506456,24.78623448,Sports & Fitness,Gyms & Studios,Gym,4.5,69,41.6,People typically spend up to 1.5 hours here,49.89708333,57.834375,46.12942857,71.16714286,58.82642857,39.06446429,96.93,18,Sunday,17.7571588
141,Get Smart Gym Tariq Road,UC-6 P.e.c.h.s 1,Karachi,67.05977386,24.87591055,Sports & Fitness,Gyms & Studios,Fitness center,4.1,484,47.17,People typically spend up to 1.5 hours here,50.24,57.91479167,47.03085714,70.94142857,59.1397619,39.21089286,92.65,18,Sunday,17.22916355
142,Dar's Fitness Arena,Rawalpindi Tehsil,Rawalpindi,73.10280134,33.56951384,Sports & Fitness,Gyms & Studios,Gym,4.5,25,35,People typically spend up to 1.5 hours here,50.30525,56.70625,46.34714286,71.67571429,58.48809524,38.77196429,97.95,18,Saturday,17.15246398
143,Arammish Spa & Salon,Pakistan,Lahore,74.33378578,31.52751225,Sports & Fitness,Saunas & Spas,Spa,4.1,273,67.71,People typically spend up to 2.5 hours here,33.3795,38.329375,29.31742857,72.90257143,20.83071429,24.87071429,91.07,18,Saturday,21.87298207
144,Body Evolution,UC-2 Civic Center,Karachi,67.06558879,24.8823045,Sports & Fitness,Gyms & Studios,Gym,4.9,450,43.67,People typically spend up to 1.5 hours here,32.64566667,37.00541667,33.07228571,37.878,37.79833333,28.98125,63.49,6,Saturday,13.09437602
145,MH Fitness Zone,UC-9 Gulshan-e-iqbal 2,Karachi,67.09483226,24.92976933,Sports & Fitness,Gyms & Studios,Gym,4.2,17,32,People typically spend up to 2 hours here,48.93458333,57.70291667,44.95057143,71.88685714,58.22190476,37.62964286,94.26,17,Sunday,18.53351402
146,Fitcon,UC-9 Gulshan-e-iqbal 2,Karachi,67.09779559,24.9211658,Sports & Fitness,Gyms & Studios,Fitness center,4.5,90,38,People typically spend up to 2 hours here,33.05833333,37.76770833,28.75514286,72.07828571,20.32690476,24.94553571,98.45,19,Saturday,21.825533
147,Balance Lifestyle,UC-5 Gulshan-e-iqbal 1,Karachi,67.0847149,24.92141741,Sports & Fitness,Gyms & Studios,Fitness center,4.8,178,39.17,People typically spend up to 1.5 hours here,38.97083333,44.73083333,55.77114286,65.18228571,26.07666667,26.69625,98.95,17,Saturday,21.04123593
148,Fitness Emporium - Best Gym In Gulshan,UC-5 Gulshan-e-iqbal 1,Karachi,67.08030169,24.9179391,Sports & Fitness,Gyms & Studios,Gym,4.8,141,43,People typically spend up to 1.5 hours here,39.32241667,44.74020833,55.00514286,64.59257143,27.35809524,27.34392857,96.74,18,Saturday,19.95225936
149,KHS Sports Arena,Islamabad Capital Territory,Islamabad,72.99279572,33.67323915,Sports & Fitness,Recreation Centers,Sports complex,4.5,87,41.57,People typically spend up to 3 hours here,39.58016667,43.59291667,56.07514286,66.06942857,25.38809524,26.79857143,100,16,Saturday,21.25002286
150,Momentum Fitness,Zulfiqar & Al Murtaza Commercial Area,Karachi,67.07370959,24.78757441,Sports & Fitness,Gyms & Studios,Gym,4.9,17,36,People typically spend up to 1.5 hours here,33.14491667,37.52729167,33.36771429,40.14971429,39.00142857,27.99160714,69.24,6,Saturday,13.49004204
151,DayBreaker Gym & Fitness Club (Ladies & Gents),Sector 4,Rawalpindi,73.12029414,33.58790282,Sports & Fitness,Gyms & Studios,Gym,4.1,109,59.17,People typically spend up to 1.5 hours here,38.44966667,45.005,55.28742857,64.11885714,25.52761905,27.19321429,100,17,Saturday,20.9121314
152,oxfit gym,Sadiqabad Tehsil,Sadiqabad,70.13356638,28.30212918,Sports & Fitness,Gyms & Studios,Fitness center,4.8,29,36,People typically spend up to 2 hours here,39.79091667,45.81479167,56.09028571,65.64714286,26.9247619,28.25660714,95.41,17,Saturday,20.78409691
153,Beard Brothers Gym And Mobile Shop Bahawalpur,Pakistan,Bahawalpur,71.69038428,29.37362461,Sports & Fitness,Gyms & Studios,Gym,4.5,57,64.67,People typically spend up to 1 hour here,49.54908333,55.48125,45.29,70.14942857,57.42428571,38.51410714,92.18,17,Saturday,17.23338951
154,Indoor Cricket Ground,Punjab,Multan,71.46212951,30.25532293,Sports & Fitness,Ball Sports,Cricket ground,4.9,48,33.14,People typically spend up to 2 hours here,49.82483333,59.95520833,47.55142857,73.34742857,56.85809524,39.95232143,93.94,18,Saturday,18.03510808
155,Sports Spirit Gate 1,UC-11 Metroville Colony,Karachi,67.09242933,24.93653312,Sports & Fitness,Team Sports & Fields,Soccer field,4.2,76,32.71,People typically spend up to 2.5 hours here,32.77275,39.31020833,34.25657143,39.76228571,38.75261905,28.59553571,71.17,17,Saturday,13.18413875
156,TORO FITNESS,UC-10 Pehalwan Goth,Karachi,67.11519643,24.91145821,Sports & Fitness,Gyms & Studios,Gym,4.5,119,50.17,People typically spend up to 1.5 hours here,33.846,38.04125,29.554,73.14257143,20.67690476,25.44089286,97.71,19,Sunday,21.76077135
157,Titans Fitness Hub Gym Mukka Chowk,UC-5 Naseerabad,Karachi,67.06640243,24.92264538,Sports & Fitness,Gyms & Studios,Gym,4.6,29,45.33,People typically spend up to 1.5 hours here,39.40716667,43.33020833,54.51885714,64.28028571,26.00261905,27.83267857,94.97,17,Saturday,20.26458278
158,Urban Fitness,UC-6 Farooq-e-Azam,Karachi,67.05053474,24.94988775,Sports & Fitness,Gyms & Studios,Gym,4.7,120,30.33,People typically spend up to 1.5 hours here,38.712,45.08833333,55.33457143,64.42428571,26.69404762,26.73160714,100,17,Saturday,20.60394706
159,Soul Fitness,UC-4 Ancholi,Karachi,67.06356322,24.93847818,Sports & Fitness,Gyms & Studios,Gym,4.7,68,37.83,People typically spend up to 1.5 hours here,50.31858333,56.613125,46.02542857,72.73228571,58.31761905,38.38928571,96.4,19,Sunday,18.20459548
160,Nitrogen Fitness and Wellness,UC-4 Hyderi,Karachi,67.03837181,24.93457844,Sports & Fitness,Gyms & Studios,Gym,4.6,41,35.33,People typically spend up to 1.5 hours here,33.15758333,37.14145833,28.53114286,71.88142857,20.45047619,24.79178571,91.62,18,Sunday,21.68207912
161,Smart Gym By ZOHAIB,Pakistan,Faisalabad,73.14932759,31.42778029,Sports & Fitness,Gyms & Studios,Gym,4.9,160,55.83,People typically spend up to 1 hour here,33.42433333,37.81041667,28.51085714,72.45714286,20.91666667,25.24,93.64,19,Sunday,21.79189515
162,WISDOM GYM & Fitness Centre,Shahdara Town,Shahdara,74.29683584,31.62051717,Sports & Fitness,Gyms & Studios,Gym,4.8,74,40.83,People typically spend up to 1 hour here,32.84908333,38.14020833,33.28771429,40.83771429,37.9447619,28.29553571,73.05,6,Saturday,13.5678335
163,X Freak Fitness,Punjab,Lahore,74.31223532,31.52042367,Sports & Fitness,Gyms & Studios,Gym,4.9,48,33.17,People typically spend up to 1 hour here,32.6975,39.06875,28.93228571,72.29885714,21.87857143,23.87517857,96.8,20,Saturday,21.74901851
164,Invictus,Islamabad Capital Territory,Islamabad,72.94511762,33.70387865,Sports & Fitness,Gyms & Studios,Gym,4.4,37,40.86,People typically spend up to 1.5 hours here,32.32841667,38.04541667,32.03942857,39.84971429,37.78809524,28.61375,74.13,6,Saturday,13.66083627
165,Sports Pavilion Karachi,UC-10 Pehalwan Goth,Karachi,67.12485243,24.93311588,Sports & Fitness,Gyms & Studios,Fitness center,4,448,60.17,People typically spend up to 2 hours here,32.8505,37.193125,28.15114286,70.168,20.16142857,25.70321429,87.54,19,Sunday,20.61912711
166,Sportswing,UC-6 P.e.c.h.s 1,Karachi,67.05901663,24.87647238,Sports & Fitness,Ball Sports,Futsal court,4.2,210,35.57,People typically spend up to 2.5 hours here,33.28091667,39.06958333,30.09942857,72.45942857,20.30333333,25.47767857,99.58,19,Sunday,21.77262974
167,Muscles and Fitness gym Shikarpur,Shikarpur,Shikarpur,68.62525673,27.95453645,Sports & Fitness,Gyms & Studios,Gym,4.9,74,53.33,People typically spend up to 1.5 hours here,32.46,37.880625,28.59971429,70.58228571,20.82333333,24.42,97.95,19,Saturday,21.34923573
168,Get Smart Gym Malir Cantt,Sindh,Karachi,67.1796365,24.93300293,Sports & Fitness,Gyms & Studios,Gym,4.3,22,34.33,People typically spend up to 2 hours here,49.68433333,56.925625,45.25428571,71.56057143,58.73738095,38.1975,92.26,7,Sunday,17.43666584
169,The Marksman Arena,Sindh,Karachi,67.11891721,24.81007781,Sports & Fitness,Paintball & Laser,Paintball center,4,105,32.43,People typically spend up to 2.5 hours here,33.56691667,36.83979167,29.07971429,70.75142857,21.30928571,25.12964286,91.46,18,Sunday,20.84736355
